session_id,row_index,seconds_elapsed,accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyroscope_x,gyroscope_y,gyroscope_z,acceleration_magnitude,gravity_magnitude,vertical_acceleration,horizontal_acceleration,gyroscope_magnitude,yaw_rate,location_latitude,location_longitude,location_verticalAccuracy,annotation_text,annotation_millisecond_press_duration
2,36,0.44,0.117472343,-0.049761295,-0.392510012,0.387986928,9.797547817,-0.166979611,-0.003054324,-0.157755829,-0.044593128,0.41272272456241954,9.806648727939125,-0.03838413866329545,0.4109339427077103,0.1639657816234796,-0.15697097095682716,24.3732946,88.5313747,,,
2,37,0.45,-0.184784368,0.867537975,0.11602439,0.378539428,9.797668934,-0.181015745,0.121134488,-0.161818084,-0.020983205,0.89455523015582,9.80664954705516,0.8574691504998052,0.2549033458789319,0.20322143436292645,-0.1566067530926736,24.3732946,88.5313747,,,
2,38,0.46,0.108237296,1.167316437,0.027850449,0.377331018,9.797736168,-0.179903165,0.044532043,-0.089002997,-0.017073671,1.1726545202425427,9.806649675789243,1.169909169671234,0.08019450457750618,0.10097597026100863,-0.08689542120600278,24.3732946,88.5313747,,,
2,39,0.47,-0.433553815,0.579807281,-0.633707285,0.37148723,9.79778862,-0.189028189,-0.043829548,-0.10323615,0.009468404,0.9621488017264993,9.806650613766722,0.5750748381213278,0.7713749070481015,0.11255390983441677,-0.10498568051734368,24.3732946,88.5313747,,,
2,40,0.48,-0.801477164,-0.150467396,-0.152511775,0.36134693,9.7981987,-0.187364534,-0.064812753,-0.000672,0.072845624,0.8296179380812316,9.806649521477922,-0.17695599859085986,0.8105260623501664,0.0975070739556284,-0.004451363857440959,24.3732946,88.5313747,,,
2,41,0.49,0.368805468,-0.046533108,0.60318768,0.362430319,9.79850769,-0.16787976,-0.142026061,0.091018852,-0.052839804,0.708532413281581,9.806645313303486,-0.043190277876185824,0.7072148051105823,0.17677069414733892,0.08659894154878096,24.3732946,88.5313747,,,
2,42,0.5,0.011692598,0.973524094,1.746099114,0.351025239,9.799598694,-0.121707704,-0.087536923,0.002626719,-0.190437096,1.999186833279495,9.806638876142756,0.951573341374684,1.7581968519887399,0.20960892174219614,0.0018549458897020134,24.3732946,88.5313747,,,
2,43,0.51,-1.063194275,0.674981117,2.263176501,0.322080001,9.800964355,-0.087675393,0.231578831,-0.152899456,-0.023182318,2.589970936010276,9.80664696976303,0.6194377532337272,2.5148054237349453,0.27846798465941397,-0.14499784621367798,24.3732946,88.5313747,,,
2,44,0.52,0.781378299,-0.1297369,0.360368088,0.334249854,9.80051899,-0.091440793,0.216856997,-0.122478388,0.125379995,0.8702004758781272,9.806643506158165,-0.1063835666992176,0.8636732049536284,0.2788333836202842,-0.11617962795589973,24.3732946,88.5313747,,,
2,45,0.53,2.611791015,0.823297977,-0.605116487,0.382421345,9.798744678,-0.092954338,-0.093523397,0.001649336,-0.071807154,2.8045387905690027,9.806644882868857,0.930220234827697,2.645775527614417,0.1179220652008784,-0.0013184054901719646,24.3732946,88.5313747,,,
2,46,0.54,0.024110138,-1.031971931,-0.239402905,0.388084769,9.79865551,-0.078297816,-0.204945132,0.091690801,-0.08768964,1.0596514125167233,9.806650301686785,-1.02826506867306,0.2559923135476424,0.2410377212841356,0.0842057552904541,24.3732946,88.5313747,,,
2,47,0.55,-2.353114009,-0.55830431,-0.050815389,0.354832649,9.799945831,-0.073081218,-0.023976441,0.01970039,0.068875005,2.4189732213639425,9.806639861020441,-0.6426870070916649,2.332034488722542,0.07554297719132207,0.018306133809844576,24.3732946,88.5313747,,,
2,48,0.56,-1.832048893,-0.433665752,1.009740949,0.311100662,9.80156517,-0.05363836,-0.061514083,0.043554659,-0.002901607,2.136362776985143,9.806647769616152,-0.4970827663746847,2.077728239751523,0.07542817809757583,0.041596517354963114,24.3732946,88.5313747,,,
2,49,0.57,0.740127444,0.779386044,2.109296262,0.305497512,9.80187273,-0.001696977,-0.207510765,0.025473061,-0.129228444,2.3673533660674986,9.806632481371308,0.801699308220524,2.227473945757806,0.24578361451947134,0.019018656770947245,24.3732946,88.5313747,,,
2,50,0.58,0.05052036,0.661756516,3.11667347,0.31111294,9.801516533,0.061829062,0.082924895,-0.152868912,0.047189305,3.1865541752565303,9.80664776776527,0.6826630389784959,3.1125710734146246,0.1802006464283849,-0.14986063788619142,24.3732946,88.5313747,,,
2,51,0.59,0.208070904,-1.155539989,0.7610524,0.32826978,9.800967216,0.059169168,0.329072851,-0.199080834,0.201371573,1.399202245143731,9.806641647781866,-1.143314472422793,0.806597136099458,0.4341343457317079,-0.18673518746829482,24.3732946,88.5313747,,,
2,52,0.6,2.444323659,0.693956852,-1.310914457,0.36158973,9.799939632,0.027372636,0.076297015,-0.009957098,-0.118110704,2.859159137920886,9.806646378089063,0.7799500572931862,2.7507215206350604,0.14096282026785448,-0.007466746606480186,24.3732946,88.5313747,,,
2,53,0.61,0.970607162,1.608464241,-0.907982349,0.364700019,9.799822807,0.029270086,-0.330019694,0.181732275,-0.174707327,2.086544373742614,9.806650288981983,1.6407303011768009,1.289058378195977,0.41528576704723963,0.16881117990050754,24.3732946,88.5313747,,,
2,54,0.62,-2.155286491,0.063774109,0.453386158,0.336984321,9.800626755,0.064281149,-0.377575523,0.192116971,0.042302386,2.203380585267066,9.806629150199289,-0.007354956683563395,2.203368309689513,0.4257483975028343,0.17930207351315747,24.3732946,88.5313747,,,
2,55,0.63,-2.29705441,0.285596848,2.077763557,0.301530868,9.801198006,0.125666909,-0.130541801,-0.072020957,0.12379175,3.1104864444143256,9.80664037217603,0.24143483201501587,3.101102246423867,0.19378487408356193,-0.07440851182761472,24.3732946,88.5313747,,,
2,56,0.64,0.630153447,-0.501785755,3.421816587,0.306707606,9.800170898,0.180915534,0.063071789,-0.062766355,0.048411035,3.5153536188775134,9.806638038391489,-0.41861986818329966,3.490339306101547,0.10129804636525706,-0.05985926039970129,24.3732946,88.5313747,,,
2,57,0.65,3.063478827,0.060457706,2.41069448,0.344092339,9.798223019,0.216144316,0.159863314,-0.173424509,-0.148287424,3.898718447592048,9.80664530984776,0.22102926359052402,3.8924480212626063,0.2786063524069569,-0.1709346780041672,24.3732946,88.5313747,,,
2,58,0.66,1.227372929,0.485329628,1.727024436,0.36446178,9.797395706,0.220420688,0.307723135,-0.072387479,-0.104916024,2.1736150894760033,9.806649799433362,0.5693043969498587,2.0977356985119293,0.3330778392841112,-0.06324087524993746,24.3732946,88.5313747,,,
2,59,0.67,-0.863554835,0.216505527,-1.238528907,0.35725984,9.798083782,0.200687349,0.08729258,-0.006047562,0.029352053,1.5253050349841633,9.80664855108089,0.15951104390812756,1.5169415534618922,0.09229361052919673,-0.0022615065859712445,24.3732946,88.5313747,,,
2,60,0.68,-0.978527546,2.398259163,-0.909397185,0.34106645,9.798578262,0.20475027,-0.32406376,0.040011642,-0.024159702,2.7452078994641127,9.806650037241036,2.343265822522578,1.4301299578282218,0.32741707842078516,0.028203639649964245,24.3732946,88.5313747,,,
2,61,0.69,-1.567040563,-0.390239716,0.201939702,0.322196662,9.798588276,0.232445337,-0.304363381,0.046731155,0.025503604,1.6274774361799818,9.806639267672777,-0.436617834682055,1.5678162110759413,0.30898430762479506,0.03729745389390658,24.3732946,88.5313747,,,
2,62,0.7,-0.634916827,-0.490189552,3.167181849,0.312427416,9.797353745,0.290608704,-0.020219625,0.05650499,0.012858703,3.267177074897038,9.806640847597842,-0.41609714453965335,3.2405723576304712,0.061375837044254915,0.056188359477381364,24.3732946,88.5313747,,,
2,63,0.71,-0.294529244,0.110867977,2.427078962,0.302215099,9.796738625,0.320782691,0.154365529,-0.043799004,-0.085857046,2.4473968766177423,9.806646888079312,0.18107089496369985,2.44068941134986,0.1819848939958698,-0.041806058638652006,24.3732946,88.5313747,,,
2,64,0.72,-1.286186218,-0.038880348,1.454966858,0.282150626,9.796581268,0.343162552,0.052687088,-0.128739754,0.017409646,1.942347864495991,9.806649481518948,-0.024932327383115696,1.9421878399792842,0.14018897701226576,-0.1264824883777853,24.3732946,88.5313747,,,
2,65,0.73,0.566899404,0.229462147,1.435076177,0.286348954,9.795988083,0.356278956,0.005192351,-0.104274617,0.050610147,1.5599587959155654,9.806646365614666,0.2979027530997481,1.5312496186611546,0.11602389081032191,-0.10217098827900588,24.3732946,88.5313747,,,
2,66,0.74,2.140794635,0.337490082,1.087661326,0.311917201,9.794582844,0.373101309,0.050029825,-0.051862419,-0.054580767,2.4248522397806487,9.80664825590458,0.44654738171984204,2.3833807544428107,0.09039775450955889,-0.05228389339960566,24.3732946,88.5313747,,,
2,67,0.75,1.165333509,0.9031744,1.826784849,0.320939451,9.793924332,0.382680863,0.067347844,0.052992519,-0.071623896,2.3475240293870403,9.806650834768016,1.0114257149010795,2.1184633798549375,0.11168671201012462,0.052332872419119235,24.3732946,88.5313747,,,
2,68,0.76,-0.71942617,-0.524153233,0.325207338,0.314624369,9.793823719,0.390346497,-0.068111422,0.033658649,-0.029168794,0.9476657841424199,9.806647843179434,-0.5336043374879378,0.7831582531317195,0.0813811341944908,0.030268388336600248,24.3732946,88.5313747,,,
2,69,0.77,-1.321515232,0.238581657,0.97512728,0.29215093,9.79361105,0.412447497,-0.111604996,0.008857539,-0.021471897,1.6595773340417368,9.806644813715012,0.23990701191569977,1.6421454117400076,0.1139963748988324,0.004617864635551377,24.3732946,88.5313747,,,
2,70,0.78,-0.577220231,-0.325451374,2.324737191,0.279767737,9.792293072,0.450597569,-0.050396343,0.013744458,0.012675445,2.4173342340546853,9.806646305633441,-0.23462474674143544,2.4059210351441855,0.053752845686860506,0.012869028900135358,24.3732946,88.5313747,,,
2,71,0.79,0.117964461,-0.790972233,2.737564564,0.28012839,9.790337563,0.491066009,-0.001404988,-0.007391464,-0.015485423,2.8519839462213907,9.806647099675198,-0.6492040551637978,2.777111183273622,0.017216447276728407,-0.008194734522884996,24.3732946,88.5313747,,,
2,72,0.8,-0.564677179,-0.571104527,2.288494945,0.272873119,9.789570332,0.510094523,0.152258046,-0.070707599,-0.03573559,2.4253308661982276,9.806647921009603,-0.4667858432938409,2.3799875602688143,0.17163656230748453,-0.06820663081160146,24.3732946,88.5313747,,,
2,73,0.81,-2.097713828,-0.639159441,0.44472599,0.249430045,9.790527821,0.503642648,0.233167088,-0.072998341,0.018356487,2.2375677199547113,9.806646025936093,-0.6686239261722057,2.135334012920084,0.2450155287530429,-0.06600506429643885,24.3732946,88.5313747,,,
2,74,0.82,-1.525160909,1.283382416,0.353547812,0.23402226,9.79099369,0.502047718,-0.056871508,-0.031826054,0.043157597,2.024396769264783,9.80664956888663,1.2630374236722972,1.5820615493124586,0.07816549311697195,-0.030922968900333858,24.3732946,88.5313747,,,
2,75,0.83,-0.571941376,-0.790342331,-0.606435329,0.229627818,9.790668964,0.510304958,-0.223729223,-0.030543239,0.046731157,1.1487043771182492,9.806647686523242,-0.8340037286734223,0.789911087762068,0.23058936598931334,-0.03330047787647821,24.3732946,88.5313747,,,
2,76,0.84,1.201653257,-0.206316471,1.758660495,0.239755638,9.789163113,0.533978671,0.075197452,-0.031337364,-0.021838416,2.1399588250567456,9.80664725785299,-0.08081000871483567,2.1384324902670544,0.08434218151761226,-0.030632161543191105,24.3732946,88.5313747,,,
2,77,0.85,1.23255378,0.164391041,2.271542132,0.254173547,9.788201809,0.544852942,0.172202777,0.096333379,-0.045662143,2.5896171323970765,9.806648947225117,0.322233586777037,2.569490690381513,0.20253134972004166,0.09807843611540762,24.3732946,88.5313747,,,
2,78,0.86,-0.177819505,1.211995125,0.298928201,0.251456946,9.787837029,0.552585661,-0.070860316,-0.005039634,-0.064293517,1.260916344860081,9.806647501297169,1.2219548270427785,0.3110248051235789,0.09581356178904478,-0.010469746211194094,24.3732946,88.5313747,,,
2,79,0.87,-1.674521148,0.134927273,1.151988029,0.240143858,9.786352158,0.583062142,-0.17953316,0.007635809,0.107176223,2.036983766027054,9.806646679388423,0.1621349784735542,2.030520896669901,0.20923002627542683,0.009595872211398241,24.3732946,88.5313747,,,
2,80,0.88,-0.604720481,-0.20172596,2.133544326,0.238016315,9.784574986,0.613023579,-0.018020513,-0.028893903,0.06600394,2.2267446225567915,9.8066486289289,-0.08257899050924514,2.2252128717073476,0.0742705635826212,-0.025140267021110396,24.3732946,88.5313747,,,
2,81,0.89,-0.019253515,-0.355633736,1.812588155,0.235040896,9.78419733,0.62018016,0.145996686,-0.087353664,-0.039400777,1.8472471062820688,9.806650041988306,-0.24065147543343768,1.8315045015066673,0.17463709847970796,-0.08614622432236256,24.3732946,88.5313747,,,
2,82,0.9,-0.745431304,-1.249872208,0.482420266,0.229639426,9.784470558,0.617887914,0.167804553,-0.007880155,-0.020494514,1.5331593780039459,9.806649980529015,-1.2341050827153635,0.909704525204504,0.16923501397302518,-0.005224201533091735,24.3732946,88.5313747,,,
2,83,0.91,0.450017996,1.370479107,0.647938132,0.22697141,9.784245491,0.622405708,-0.079840029,0.007269291,-0.058734649,1.5813136951114486,9.806649005366827,1.4188868824024077,0.698078088249015,0.09938325721929586,0.0016770604238990304,24.3732946,88.5313747,,,
2,84,0.92,1.393397927,2.142153263,1.773867369,0.238116302,9.782001019,0.652715743,-0.131335929,-0.035277441,-0.008857539,3.1107850822505285,9.80664474477154,2.288669356847905,2.1068878477455377,0.13627941916128805,-0.03896731804180043,24.3732946,88.5313747,,,
2,85,0.93,0.173344955,0.719661236,2.290207505,0.251733355,9.780047894,0.676510602,0.085215636,-0.036468628,0.089338973,2.406867504451237,9.806649432174671,0.8801484931462618,2.240167362943155,0.12873662083409526,-0.02801920778486586,24.3732946,88.5313747,,,
2,86,0.94,-0.978401244,-0.535250187,0.26048106,0.252540499,9.780276775,0.672890693,0.09450078,-0.031581709,0.06600394,1.145256364122464,9.806649396402708,-0.5411334101617141,1.0093496777478852,0.11951703585469597,-0.024534286304896943,24.3732946,88.5313747,,,
2,87,0.95,-1.214378327,-2.071547031,-0.835101604,0.241286561,9.779847145,0.683164328,-0.236404672,0.038026332,0.04535671,2.5423250208688124,9.806647892278765,-2.153940708921833,1.3505391272321279,0.24370146083030753,0.03526551929263652,24.3732946,88.5313747,,,
2,88,0.96,0.848487347,0.132951736,2.45963645,0.23579856,9.777339935,0.719918311,-0.185153113,0.02290743,-0.115056381,2.60526743508092,9.806643642957411,0.33352121788661976,2.5838308778851107,0.21919032006822936,0.009940577101831848,24.3732946,88.5313747,,,
2,89,0.97,0.718110442,1.998855591,4.516111374,0.236176193,9.775238991,0.747870684,0.124005551,0.026725335,-0.052687087,4.990628038929927,9.806650145961836,2.3541534223760063,4.400492005090897,0.1373591982585127,0.025608190784325767,24.3732946,88.5313747,,,
2,90,0.98,-0.516634703,0.726251125,2.336833835,0.234733932,9.774933815,0.752300501,0.198714311,-0.143736483,0.03167334,2.5010286854229546,9.806650149274597,0.8908022736155109,2.3370100116665973,0.24728678575324162,-0.1360853835607203,24.3732946,88.5313747,,,
2,91,0.99,-0.472276032,-0.199180603,0.30082792,0.234829701,9.775111198,0.749957621,0.016676607,-0.105496347,0.048044515,0.5943189383358358,9.806649802814043,-0.18684350189137527,0.5641848156992553,0.11711474660759884,-0.10108355351042889,24.3732946,88.5313747,,,
2,92,1.0,1.643790424,0.419756413,0.145300955,0.244851582,9.774337292,0.756799489,-0.068875005,-0.031764968,-0.066584261,1.7027491805350072,9.80664913523169,0.4706285573987834,1.6364178967407375,0.1009269206837659,-0.03851841691564841,24.3732946,88.5313747,,,
2,93,1.01,1.087837279,0.553943157,1.317984641,0.24925708,9.77284193,0.774471194,-0.044776389,0.09608903,-0.104305164,1.7964761286143351,9.806649484458596,0.68376984457949,1.6612601482985407,0.14871985050855557,0.08638227825527973,24.3732946,88.5313747,,,
2,94,1.02,-0.713443562,0.129644394,1.402171105,0.243769467,9.771245003,0.79602161,-0.097921623,0.094622953,0.003329213,1.5785731509029908,9.806645851935356,0.2252584537105279,1.5624185808494913,0.13621024610723567,0.09211751846202151,24.3732946,88.5313747,,,
2,95,1.03,-0.776251435,0.252754688,1.419849813,0.236178942,9.768187046,0.834899217,-0.233961212,0.039858928,0.036041022,1.6378109518872046,9.80664648903149,0.35394895976995594,1.5991075160849684,0.24005319853862103,0.037136382359949406,24.3732946,88.5313747,,,
2,96,1.04,-0.334309876,1.793103218,2.394963741,0.231075659,9.766334534,0.857734621,-0.066889695,-0.089736035,-0.008155045,3.010454046202633,9.806650542883911,1.987328725291471,2.2612735575177942,0.11221983796845492,-0.0916565323113013,24.3732946,88.5313747,,,
2,97,1.05,-1.082735419,-1.338407516,2.755663276,0.223778516,9.765377998,0.870462716,0.156931162,-0.027916522,0.018234313,3.249204634543267,9.806650274583658,-1.1128821553946575,3.0526749033170213,0.1604344476034642,-0.022599488240035395,24.3732946,88.5313747,,,
2,98,1.06,-0.011829808,-0.827128887,1.205319554,0.216974512,9.764761448,0.879037082,-0.014508038,0.059712032,-0.105679606,1.4618746072498607,9.806648268737682,-0.7158166846745171,1.2746308647069227,0.12224642758172405,0.04966320477279195,24.3732946,88.5313747,,,
2,99,1.07,0.004302144,0.296458721,1.622385025,0.20609355,9.762197018,0.909578234,-0.157786371,-0.000305,-0.101250836,1.6492542105582764,9.806645590280413,0.445683608315087,1.5878934385919754,0.18747896865794986,-0.013010746524566949,24.3732946,88.5313747,,,
2,100,1.08,-0.829189956,-0.196256638,2.726076722,0.204418287,9.759687424,0.936535478,0.05137373,-0.025961754,0.091538087,2.8561454699158118,9.806649996395123,0.04773929261335844,2.8557464707605593,0.10813183701615814,-0.016024657566997644,24.3732946,88.5313747,,,
2,101,1.09,0.399463549,0.286596298,1.084350258,0.209822699,9.759228706,0.940113574,0.133168519,-0.119576778,0.016340632,1.1905981887402848,9.806649990340693,0.3977084670948815,1.1222085466760117,0.17972055125575948,-0.11458278795572675,24.3732946,88.5313747,,,
2,102,1.1,-0.013992965,-0.058779716,0.545064926,0.206052706,9.758609295,0.947341859,-0.024984369,0.048563751,-0.056169018,0.5484037122758355,9.806649258942826,-0.006131426683880199,0.5483694350022962,0.07834293323971528,0.04237485222174512,24.3732946,88.5313747,,,
